ID_OREGANO:11605	HPO	UMLS	MSH	SNOMEDCT_US	MEDDRA	FYLER	NCIT	COHD	EFO	ICD10	ICD9	ICD-10	EPCC	DOID	MONDO	ICD-O	MP	MPATH	PMID	ORPHA	SNOMED_CT	ICD-9
PHENOTYPE:3053	HP:0004365	C4025335																				
PHENOTYPE:3054	HP:0004366	C4025334																				
PHENOTYPE:3055	HP:0004368	C4025332																				
PHENOTYPE:3056	HP:0004369	C4025331																				
PHENOTYPE:3057	HP:0004370	C0005904;C1832160	D001832																			
PHENOTYPE:3058	HP:0004371	C4025330																				
PHENOTYPE:3059	HP:0004372	C0234428		3006004																		
PHENOTYPE:3060	HP:0004373	C0743332	D020821	445006008																		
PHENOTYPE:3061	HP:0004374	C0375206																				
PHENOTYPE:3062	HP:0004375	C0027766	D009423	126950007			C3262															
PHENOTYPE:3063	HP:0004376	C1334953																				
PHENOTYPE:3064	HP:0004377	C0376545	D019337	129154003;269475001																		
PHENOTYPE:3065	HP:0004378	C4025329																				
PHENOTYPE:3066	HP:0004379	C4020829;C4025328																				
PHENOTYPE:3067	HP:0004380	C0428791	C562942	250978003																		
PHENOTYPE:3068	HP:0004381	C0003499	D021921	268185002		1430																
PHENOTYPE:3069	HP:0004382	C0919718		473372009																		
PHENOTYPE:3070	HP:0004383	C0152101	D018636	62067003																		
PHENOTYPE:3071	HP:0004384	C1834934				0510;510																
PHENOTYPE:3072	HP:0004385	C0473133		236077008																		
PHENOTYPE:3073	HP:0004386	C1535950																				
PHENOTYPE:3074	HP:0004387	C0014356	D004760	43752006																		
PHENOTYPE:3075	HP:0004388	C0266200;C3553395	C562563	18389004																		
PHENOTYPE:3076	HP:0004389	C0021847	D007418	235825006;715201005																		
PHENOTYPE:3077	HP:0004390	C0334092;C3277418		27391005																		
PHENOTYPE:3078	HP:0004392	C0033770	D011535	5187006																		
PHENOTYPE:3079	HP:0004394	C0236048	C562464	78809005;87252009																		
PHENOTYPE:3080	HP:0004395	C0162429	D044342	248325000;2492009;47563007;65404009;70241007																		
PHENOTYPE:3081	HP:0004396	C0232462		64379006																		
PHENOTYPE:3082	HP:0004397	C0266231		5153001																		
PHENOTYPE:3083	HP:0004398	C0030920	D010437	13200003																		
PHENOTYPE:3084	HP:0004399	C4025327																				
PHENOTYPE:3085	HP:0004400	C4025326																				
PHENOTYPE:3086	HP:0004401	C0398349;C2939175;C3553397		206523001;233662009;86092005																		
PHENOTYPE:3087	HP:0004403	C4025325																				
PHENOTYPE:3088	HP:0004404	C3839073		700153004																		
PHENOTYPE:3089	HP:0004405	C1855513																				
PHENOTYPE:3090	HP:0004406	C3809715																				
PHENOTYPE:3091	HP:0004407	C1857499																				
PHENOTYPE:3092	HP:0004408	C4021655																				
PHENOTYPE:3093	HP:0004409	C2364082		83156004																		
PHENOTYPE:3094	HP:0004411	C0549397		126660000																		
PHENOTYPE:3095	HP:0004414	C0009681		128588008;198914002;36110001																		
PHENOTYPE:3096	HP:0004415	C0238397	D000071079	95441000		1622																
PHENOTYPE:3097	HP:0004416	C4021654;C4280264																				
PHENOTYPE:3098	HP:0004417	C0021775	D007383	63491006																		
PHENOTYPE:3099	HP:0004418	C0040046	D013924	64156001																		
PHENOTYPE:3100	HP:0004419	C3550150																				
PHENOTYPE:3101	HP:0004420	C0151942		65198009																		
PHENOTYPE:3102	HP:0004421	C1840374																				
PHENOTYPE:3103	HP:0004422	C1854418;C4280532																				
PHENOTYPE:3104	HP:0004423	C1868598	C566826	718099006																		
PHENOTYPE:3105	HP:0004425	C1857485																				
PHENOTYPE:3106	HP:0004426	C4025324																				
PHENOTYPE:3107	HP:0004428	C0332606		69288002																		
PHENOTYPE:3108	HP:0004429	C1837066																				
PHENOTYPE:3109	HP:0004430	C0085110	D016511	31323000																		
PHENOTYPE:3110	HP:0004431	C0272242		24743004																		
PHENOTYPE:3111	HP:0004432	C0001768	D000361	119249001																		
PHENOTYPE:3112	HP:0004433	C0398709	C562869	234554004																		
PHENOTYPE:3113	HP:0004434	C3151082																				
PHENOTYPE:3114	HP:0004437	C1832451;C4280528;C4280529;C4280530;C4280531																				
PHENOTYPE:3115	HP:0004438	C0020494;C4280524;C4280525;C4280526;C4280527	D006957	82054006																		
PHENOTYPE:3116	HP:0004439	C0010273	D003394	28861008																		
PHENOTYPE:3117	HP:0004440	C1856266																				
PHENOTYPE:3118	HP:0004442	C0432123		109418001																		
PHENOTYPE:3119	HP:0004443	C1833340	D003398	109417006																		
PHENOTYPE:3120	HP:0004444	C0553720		17235000																		
PHENOTYPE:3121	HP:0004445	C0013902;C0427480	D004612	178935009;191169008;250242004																		
PHENOTYPE:3122	HP:0004446	C0677598																				
PHENOTYPE:3123	HP:0004447	C0221281		165479004																		
PHENOTYPE:3124	HP:0004448	C0162557	D017114	197270009;235884008																		
PHENOTYPE:3125	HP:0004450	C1852411																				
PHENOTYPE:3126	HP:0004451	C4025323																				
PHENOTYPE:3127	HP:0004452	C1836678																				
PHENOTYPE:3128	HP:0004453	C1865304																				
PHENOTYPE:3129	HP:0004454	C1970887																				
PHENOTYPE:3130	HP:0004458	C2676973																				
PHENOTYPE:3131	HP:0004459	C0155411		19560007																		
PHENOTYPE:3132	HP:0004461	C1969394																				
PHENOTYPE:3133	HP:0004463	C1836742																				
PHENOTYPE:3134	HP:0004464	C0395905		43887004																		
PHENOTYPE:3135	HP:0004466	C4025322																				
PHENOTYPE:3136	HP:0004467	C0266610;C0266625;C0546969	C563015	1955003;204271000;204272007																		
PHENOTYPE:3137	HP:0004468	C1863406																				
PHENOTYPE:3138	HP:0004469	C0008677	D029481	63480004																		
PHENOTYPE:3139	HP:0004470	C1836600																				
PHENOTYPE:3140	HP:0004471	C1970112																				
PHENOTYPE:3141	HP:0004472	C4025321;C4280521;C4280522;C4280523																				
PHENOTYPE:3142	HP:0004474	C1849537																				
PHENOTYPE:3143	HP:0004476	C1863492																				
PHENOTYPE:3144	HP:0004478	C1843495																				
PHENOTYPE:3145	HP:0004481	C1859896																				
PHENOTYPE:3146	HP:0004482	C1849075		3961000119101																		
PHENOTYPE:3147	HP:0004484	C4025320																				
PHENOTYPE:3148	HP:0004485	C4025319																				
PHENOTYPE:3149	HP:0004487	C1863395		711039004																		
PHENOTYPE:3150	HP:0004488	C1836599																				
PHENOTYPE:3151	HP:0004490	C1863351;C4280519;C4280520	C537963																			
PHENOTYPE:3152	HP:0004491	C1855233																				
PHENOTYPE:3153	HP:0004492	C1849300																				
PHENOTYPE:3154	HP:0004493	C1868085;C4280516;C4280517;C4280518																				
PHENOTYPE:3155	HP:0004499	C4025318																				
PHENOTYPE:3156	HP:0004502	C4025317																				
PHENOTYPE:3157	HP:0004510	C0597167																				
PHENOTYPE:3158	HP:0004523	C3280131																				
PHENOTYPE:3159	HP:0004524	C4025316																				
PHENOTYPE:3160	HP:0004527	C4025315																				
PHENOTYPE:3161	HP:0004528	C4021653																				
PHENOTYPE:3162	HP:0004529	C4025314																				
PHENOTYPE:3163	HP:0004532	C4025313																				
PHENOTYPE:3164	HP:0004535	C1838123	C538390																			
PHENOTYPE:3165	HP:0004540	C1855900	C538388																			
PHENOTYPE:3166	HP:0004552	C3806301																				
PHENOTYPE:3167	HP:0004554	C3277940																				
PHENOTYPE:3168	HP:0004557	C1969393																				
PHENOTYPE:3169	HP:0004558	C1856641																				
PHENOTYPE:3170	HP:0004562	C1854941																				
PHENOTYPE:3171	HP:0004563	C4020828;C4280254;C4280513;C4280514;C4280515																				
PHENOTYPE:3172	HP:0004565	C1850293																				
PHENOTYPE:3173	HP:0004566	C1866731																				
PHENOTYPE:3174	HP:0004568	C0264112;C1856599		19888007																		
PHENOTYPE:3175	HP:0004570	C1864853																				
PHENOTYPE:3176	HP:0004571	C3807591																				
PHENOTYPE:3177	HP:0004573	C4021652																				
PHENOTYPE:3178	HP:0004575	C1847394																				
PHENOTYPE:3179	HP:0004576	C1859698																				
PHENOTYPE:3180	HP:0004580	C2673652																				
PHENOTYPE:3181	HP:0004581	C1866732																				
PHENOTYPE:3182	HP:0004582	C4025311																				
PHENOTYPE:3183	HP:0004586	C1856087																				
PHENOTYPE:3184	HP:0004589	C4025310																				
PHENOTYPE:3185	HP:0004590	C1970816																				
PHENOTYPE:3186	HP:0004591	C1835444																				
PHENOTYPE:3187	HP:0004592	C1862428																				
PHENOTYPE:3188	HP:0004594	C1839252																				
PHENOTYPE:3189	HP:0004598	C4025309																				
PHENOTYPE:3190	HP:0004599	C1832983																				
PHENOTYPE:3191	HP:0004601	C4025308																				
PHENOTYPE:3192	HP:0004602	C0022738	D007714	388981000;5601008																		
PHENOTYPE:3193	HP:0004603	C4025307																				
PHENOTYPE:3194	HP:0004605	C1860191																				
PHENOTYPE:3195	HP:0004606	C1860202																				
PHENOTYPE:3196	HP:0004607	C4025306																				
PHENOTYPE:3197	HP:0004608	C1844512																				
PHENOTYPE:3198	HP:0004609	C4025305																				
PHENOTYPE:3199	HP:0004610	C0158288		18347007																		
PHENOTYPE:3200	HP:0004611	C1839822																				
PHENOTYPE:3201	HP:0004614	C4025304																				
PHENOTYPE:3202	HP:0004616	C1859458																				
PHENOTYPE:3203	HP:0004617	C1861627																				
PHENOTYPE:3204	HP:0004618	C1850134																				
PHENOTYPE:3205	HP:0004619	C1834953																				
PHENOTYPE:3206	HP:0004621	C4025303																				
PHENOTYPE:3207	HP:0004622	C1837670																				
PHENOTYPE:3208	HP:0004625	C1866675																				
PHENOTYPE:3209	HP:0004626	C2748518																				
PHENOTYPE:3210	HP:0004629	C1851130																				
PHENOTYPE:3211	HP:0004630	C4025302																				
PHENOTYPE:3212	HP:0004631	C1839653;C4280512																				
PHENOTYPE:3213	HP:0004632	C1862415																				
PHENOTYPE:3214	HP:0004633	C1864361																				
PHENOTYPE:3215	HP:0004634	C2673653																				
PHENOTYPE:3216	HP:0004635	C4025301																				
PHENOTYPE:3217	HP:0004637	C1859692																				
PHENOTYPE:3218	HP:0004639	C1839860																				
PHENOTYPE:3219	HP:0004646	C4021651																				
PHENOTYPE:3220	HP:0004660	C1834042;C4280509;C4280510;C4280511																				
PHENOTYPE:3221	HP:0004661	C1859438																				
PHENOTYPE:3222	HP:0004664	C1862496																				
PHENOTYPE:3223	HP:0004673	C1862474																				
PHENOTYPE:3224	HP:0004676	C1834993																				
PHENOTYPE:3225	HP:0004679	C1859116																				
PHENOTYPE:3226	HP:0004681	C1859223;C4280508																				
PHENOTYPE:3227	HP:0004684	C0152236		79807003																		
PHENOTYPE:3228	HP:0004686	C4021650																				
PHENOTYPE:3229	HP:0004688	C1855240																				
PHENOTYPE:3230	HP:0004689	C1848514																				
PHENOTYPE:3231	HP:0004690	C0919997																				
PHENOTYPE:3232	HP:0004691	C0432040		205145001																		
PHENOTYPE:3233	HP:0004692	C1837836																				
PHENOTYPE:3234	HP:0004695	C1861708																				
PHENOTYPE:3235	HP:0004696	C1832342																				
PHENOTYPE:3236	HP:0004699	C1836873																				
PHENOTYPE:3237	HP:0004704	C4021649																				
PHENOTYPE:3238	HP:0004712	C0238210		49008000																		
PHENOTYPE:3239	HP:0004713	C1843276																				
PHENOTYPE:3240	HP:0004717	C4025300																				
PHENOTYPE:3241	HP:0004719	C3275899																				
PHENOTYPE:3242	HP:0004722	C0445347		264932002																		
PHENOTYPE:3243	HP:0004724	C1855801																				
PHENOTYPE:3244	HP:0004727	C1859819																				
PHENOTYPE:3245	HP:0004729	C1843274	C564356																			
PHENOTYPE:3246	HP:0004732	C1969371																				
PHENOTYPE:3247	HP:0004734	C1865877																				
PHENOTYPE:3248	HP:0004736	C1835796																				
PHENOTYPE:3249	HP:0004737	C1865276																				
PHENOTYPE:3250	HP:0004742	C1851303																				
PHENOTYPE:3251	HP:0004743	C0238304		60926001																		
PHENOTYPE:3252	HP:0004746	C0268743	D015432	59479006																		
PHENOTYPE:3253	HP:0004749	C0004239	D001282	5370000																		
PHENOTYPE:3254	HP:0004751	C0030591		66657009																		
PHENOTYPE:3255	HP:0004752	C4025299																				
PHENOTYPE:3256	HP:0004754	C0694539;C2586056		426749004;440028005																		
PHENOTYPE:3257	HP:0004755	C0039240;C1698480	D013617	6456007																		
PHENOTYPE:3258	HP:0004756	C0042514	D017180	25569003		7160																
PHENOTYPE:3259	HP:0004757	C0235480	D001281	282825002																		
PHENOTYPE:3260	HP:0004758	C4025298																				
PHENOTYPE:3261	HP:0004761	C2676505																				
PHENOTYPE:3262	HP:0004762	C4082954				1821																
PHENOTYPE:3263	HP:0004763	C0030590;C4280507		67198005																		
PHENOTYPE:3264	HP:0004764	C0264885		253395003;42069006																		
PHENOTYPE:3265	HP:0004768	C1866246																				
PHENOTYPE:3266	HP:0004771	C1849125																				
PHENOTYPE:3267	HP:0004779	C4025296																				
PHENOTYPE:3268	HP:0004780	C4025295																				
PHENOTYPE:3269	HP:0004783	C0578477		301797007																		
PHENOTYPE:3270	HP:0004784	C4025294																				
PHENOTYPE:3271	HP:0004785	C0266196		6477005																		
PHENOTYPE:3272	HP:0004786	C4025293																				
PHENOTYPE:3273	HP:0004787	C0302809		427044009																		
PHENOTYPE:3274	HP:0004788	C4025292																				
PHENOTYPE:3275	HP:0004789	C0022951	D007787	267425008;700094005																		
PHENOTYPE:3276	HP:0004790	C4025291																				
PHENOTYPE:3277	HP:0004791	C0151970		30811009																		
PHENOTYPE:3278	HP:0004792	C0240880																				
PHENOTYPE:3279	HP:0004794	C1860244																				
PHENOTYPE:3280	HP:0004795	C1862304																				
PHENOTYPE:3281	HP:0004796	C0236124		126765001																		
PHENOTYPE:3282	HP:0004797	C1857476																				
PHENOTYPE:3283	HP:0004798	C1854495;C4082764		715852004																		
PHENOTYPE:3284	HP:0004799	C4025290																				
PHENOTYPE:3285	HP:0004800	C0341266		197083003																		
PHENOTYPE:3286	HP:0004802	C1859495																				
PHENOTYPE:3287	HP:0004804	C0002881;C4020827	D000745	38911009;42601008																		
PHENOTYPE:3288	HP:0004808	C0023467	D015470	17788007;413443009;91861009																		
PHENOTYPE:3289	HP:0004809	C3853779	D054098	240305000																		
PHENOTYPE:3290	HP:0004810	C0002876;C1260899	D000742;D029503	234371002;52951008;88854002																		
PHENOTYPE:3291	HP:0004813	C0398648;C1868252	C562868	73162004																		
PHENOTYPE:3292	HP:0004814	C4021648																				
PHENOTYPE:3293	HP:0004817	C4025289																				
PHENOTYPE:3294	HP:0004818	C0024790	D006457	1963002																		
PHENOTYPE:3295	HP:0004819	C1835875																				
PHENOTYPE:3296	HP:0004820	C0023479	D015479	110005000;277601005;30962008																		
PHENOTYPE:3297	HP:0004821	C4025288																				
PHENOTYPE:3298	HP:0004822	C1857010	C565598																			
PHENOTYPE:3299	HP:0004823	C2675920																				
PHENOTYPE:3300	HP:0004825	C4021647																				
PHENOTYPE:3301	HP:0004826	C4025287																				
PHENOTYPE:3302	HP:0004828	C1264195		109998009;128846006												"M9982/3 ""Refractory anemia with ringed sideroblasts"""						
PHENOTYPE:3303	HP:0004831	C0749398;C4025286																				
PHENOTYPE:3304	HP:0004835	C4025285																				
PHENOTYPE:3305	HP:0004836	C0023487	D015473	110004001;28950004																		
PHENOTYPE:3306	HP:0004839	C0520739	C563004	9434008																		
PHENOTYPE:3307	HP:0004840	C0271901	C536357	44666001																		
PHENOTYPE:3308	HP:0004841	C0015526	D005175	46981006																		
PHENOTYPE:3309	HP:0004844	C0520736		74789008																		
PHENOTYPE:3310	HP:0004845	C0023465	D007948	22331004;413441006																		
PHENOTYPE:3311	HP:0004846	C4021646																				
PHENOTYPE:3312	HP:0004848	C1960397		425688002;426955004																		
PHENOTYPE:3313	HP:0004850	C1735901		710167004																		
PHENOTYPE:3314	HP:0004851	C2749656																				
PHENOTYPE:3315	HP:0004852	C1850780																				
PHENOTYPE:3316	HP:0004854	C1839167																				
PHENOTYPE:3317	HP:0004855	C0242666;C4025284	D018455	1563006																		
PHENOTYPE:3318	HP:0004856	C0271902		4984008																		
