ID_OREGANO:2714	SIDER	NAME
INDICATION:1792	C0343401	MRSA - Methicillin resistant Staphylococcus aureus infection
INDICATION:1793	C0035258	Restless Legs Syndrome
INDICATION:1794	C0339875	Pseudocroup
INDICATION:1795	C0740447	Diabetic peripheral neuropathy
INDICATION:1796	C0040558	Toxoplasmosis
INDICATION:1797	C0158945	Congenital cytomegalovirus infection
INDICATION:1798	C0271036	Retinal scar
INDICATION:1799	C0271053	Cotton wool spots
INDICATION:1800	C0276253	Cytomegaloviral pneumonia
INDICATION:1801	C3665888	Reproductive toxicity
INDICATION:1802	C0007138	Carcinoma, Transitional Cell
INDICATION:1803	C0162638	Apoptosis
INDICATION:1804	C0281361	Adenocarcinoma pancreas
INDICATION:1805	C0346647	Malignant neoplasm of pancreas
INDICATION:1806	C0854467	Myelosuppression
INDICATION:1807	C0302314	Xanthoma
INDICATION:1808	C0000817	Abortion, Septic
INDICATION:1809	C0005743	Blepharoconjunctivitis
INDICATION:1810	C0010930	Dacryocystitis
INDICATION:1811	C0013568	Ecthyma
INDICATION:1812	C0016436	Folliculitis
INDICATION:1813	C0037299	Skin Ulcer
INDICATION:1814	C0038826	Superinfection
INDICATION:1815	C0043246	Laceration
INDICATION:1816	C0085652	Pyoderma Gangrenosum
INDICATION:1817	C0149777	Abscess of skin AND/OR subcutaneous tissue
INDICATION:1818	C0152081	Pustular psoriasis
INDICATION:1819	C0241060	Cyst of skin
INDICATION:1820	C0263443	Acne pustular
INDICATION:1821	C0275798	Sycosis barbae
INDICATION:1822	C0442886	Secondary Infections
INDICATION:1823	C0519030	Pneumonia due to Klebsiella pneumoniae
INDICATION:1824	C0549398	Meibomianitis
INDICATION:1825	C0022638	Ketosis
INDICATION:1826	C0032175	Platelet Adhesiveness
INDICATION:1827	C0595883	Blood glucose decreased
INDICATION:1828	C0549427	Muscarinic Effect
INDICATION:1829	C0011168	Deglutition Disorders
INDICATION:1830	C0028242	Nocardia Infections
INDICATION:1831	C0040250	Tinea Capitis
INDICATION:1832	C2349994	Tinea barbae
INDICATION:1833	C0239134	Productive cough
INDICATION:1834	C0022972	Lambert-Eaton Myasthenic Syndrome
INDICATION:1835	C0549225	Myasthenic Syndrome
INDICATION:1836	C0233514	Abnormal behavior
INDICATION:1837	C0235229	Ciliary Body Spasm
INDICATION:1838	C0522224	Paralysed
INDICATION:1839	C1328540	Peripheral vasodilatation
INDICATION:1840	C0149721	Left Ventricular Hypertrophy
INDICATION:1841	C0376356	Premenstrual Tension
INDICATION:1842	C1561643	Chronic Kidney Diseases
INDICATION:1843	C0019112	Hemorrhoids
INDICATION:1844	C0020635	Hypopituitarism
INDICATION:1845	C0038814	Sunburn
INDICATION:1846	C0155877	Allergic asthma
INDICATION:1847	C0267390	Ulcerative (chronic) proctosigmoiditis
INDICATION:1848	C0375359	Left-sided ulcerative (chronic) colitis
INDICATION:1849	C2937222	Chronic ulcerative proctitis
INDICATION:1850	C0006434	Burn injury
INDICATION:1851	C0877373	Advanced cancer
INDICATION:1852	C1260710	Acute ulcerative colitis
INDICATION:1853	C0002895	Anemia, Sickle Cell
INDICATION:1854	C0153567	Uterine Cancer
INDICATION:1855	C0742343	Acute Chest Syndrome
INDICATION:1856	C0001957	Alcohol Withdrawal Delirium
INDICATION:1857	C0269661	Vomiting of pregnancy
INDICATION:1858	C0677660	Emotional problems
INDICATION:1859	C0012813	Diverticulitis
INDICATION:1860	C0015644	Muscular fasciculation
INDICATION:1861	C0017605	Angle Closure Glaucoma
INDICATION:1862	C0020458	Hyperhidrosis disorder
INDICATION:1863	C0036104	secretion of saliva
INDICATION:1864	C0037036	Sialorrhea
INDICATION:1865	C0042075	Urologic Diseases
INDICATION:1866	C0043144	Wheezing
INDICATION:1867	C0085610	Sinus bradycardia
INDICATION:1868	C0152163	Pylorospasm
INDICATION:1869	C0221037	Splenic flexure syndrome
INDICATION:1870	C0221505	Brain lesion
INDICATION:1871	C0235396	Hypertonicity
INDICATION:1872	C0266836	Infantile Colic
INDICATION:1873	C0559031	Functional Gastrointestinal Disorders
INDICATION:1874	C0695242	Neurogenic Bowel
INDICATION:1875	C0700590	Increased sweating
INDICATION:1876	C0877419	Automatic bladder
INDICATION:1877	C3203466	Acute enterocolitis
INDICATION:1878	C0024031	Low Back Pain
INDICATION:1879	C0087031	Juvenile-Onset Still Disease
INDICATION:1880	C0263907	Capsulitis
INDICATION:1881	C0311223	Frozen shoulder
INDICATION:1882	C0013288	Dumping Syndrome
INDICATION:1883	C0016167	Anal Fissure
INDICATION:1884	C0016927	Gagging
INDICATION:1885	C1610069	Circulatory depression
INDICATION:1886	C0856882	Potassium increased
INDICATION:1887	C0920110	Kaluresis
INDICATION:1888	C0012691	Dislocations
INDICATION:1889	C0003838	Arterial Occlusive Diseases
INDICATION:1890	C0853800	Contrast media reaction
INDICATION:1891	C0155874	Obstructive chronic bronchitis
INDICATION:1892	C0240291	Mg reduced
INDICATION:1893	C0266294	Unilateral agenesis of kidney
INDICATION:1894	C0549262	Rebound effect
INDICATION:1895	C0032227	Pleural effusion disorder
INDICATION:1896	C2239195	Anxious mood
INDICATION:1897	C0037116	Silicosis
INDICATION:1898	C0312646	Finding related to response to skin test
INDICATION:1899	C0700509	Chronic peptic ulcer
INDICATION:1900	C1331016	Low income
INDICATION:1901	C0013781	Shock from electric current
INDICATION:1902	C0036980	Shock, Cardiogenic
INDICATION:1903	C0036983	Septic Shock
INDICATION:1904	C0442856	Hypoperfusion
INDICATION:1905	C0023212	Left-Sided Heart Failure
INDICATION:1906	C0152172	Angina decubitus
INDICATION:1907	C0003851	Arteriosclerosis Obliterans
INDICATION:1908	C0034734	Raynaud Disease
INDICATION:1909	C0241832	Cerebrovascular Insufficiency
INDICATION:1910	C0030409	Paracoccidioidomycosis
INDICATION:1911	C0276653	Invasive Pulmonary Aspergillosis
INDICATION:1912	C0277585	Drug intolerance
INDICATION:1913	C0343899	Chronic pulmonary histoplasmosis
INDICATION:1914	C0438237	Liver enzymes abnormal
INDICATION:1915	C1262117	Keratitis fungal
INDICATION:1916	C0085438	Meningitis, Fungal
INDICATION:1917	C0004161	Athletic Injuries
INDICATION:1918	C0036396	Sciatica
INDICATION:1919	C0022281	Itching of eye
INDICATION:1920	C0151827	Eye pain
INDICATION:1921	C0948782	Uterine cramps
INDICATION:1922	C0347950	Asthma attack
INDICATION:1923	C0019147	Hepatic Coma
INDICATION:1924	C0019151	Hepatic Encephalopathy
INDICATION:1925	C0234428	Consciousness abnormal
INDICATION:1926	C0401149	Constipation chronic
INDICATION:1927	C0577115	Soft stool (finding)
INDICATION:1928	C3203509	Neuropsychiatric syndrome
INDICATION:1929	C0011226	Hepatitis D Infection
INDICATION:1930	C0149709	Hepatitis B surface antigen positive
INDICATION:1931	C1262160	HBV DNA decreased
INDICATION:1932	C0241934	Hypomania
INDICATION:1933	C0004763	Barrett Esophagus
INDICATION:1934	C0014869	Peptic Esophagitis
INDICATION:1935	C0085695	Chronic gastritis
INDICATION:1936	C0154947	Anatomical narrow angle glaucoma
INDICATION:1937	C0240094	Joint tenderness
INDICATION:1938	C2248397	Inhibition of enzyme activity
INDICATION:1939	C0342543	Precocious Puberty, Central
INDICATION:1940	C0031315	Phantom Limb Syndrome
INDICATION:1941	C0024205	Lymphadenitis
INDICATION:1942	C1527298	Dysentery, Bacillary
INDICATION:1943	C0011127	Pressure Ulcer
INDICATION:1944	C0238124	Necrotizing fasciitis
INDICATION:1945	C0744130	Diabetic foot infection
INDICATION:1946	C0085623	Akinesia
INDICATION:1947	C0086439	Hypokinesia
INDICATION:1948	C0233565	Bradykinesia
INDICATION:1949	C0271547	Growth hormone overproduction
INDICATION:1950	C0747979	Increased prolactin level
INDICATION:1951	C0401151	Chronic diarrhea
INDICATION:1952	C0013144	Drowsiness
INDICATION:1953	C0154251	Lipid Metabolism Disorders
INDICATION:1954	C0577631	Carotid Atherosclerosis
INDICATION:1955	C0595929	Cholesterol serum elevated
INDICATION:1956	C0858310	Triglycerides normal
INDICATION:1957	C0433445	Burns third degree
INDICATION:1958	C0013415	Dysthymic Disorder
INDICATION:1959	C0085632	Indifferent mood
INDICATION:1960	C0349218	Recurrent depressive disorder
INDICATION:1961	C0392674	Exhaustion
INDICATION:1962	C0520665	Menopausal depression
INDICATION:1963	C0003950	Ascariasis
INDICATION:1964	C0019911	Hookworm Infections
INDICATION:1965	C0040954	Infection by Trichuris trichiura
INDICATION:1966	C0086227	Enterobiasis
INDICATION:1967	C0016204	Flatulence
INDICATION:1968	C0025345	Menstruation Disturbances
INDICATION:1969	C0030794	Pelvic Pain
INDICATION:1970	C0041747	Unplanned pregnancy
INDICATION:1971	C0235620	Haemorrhage urinary tract
INDICATION:1972	C0278493	Breast cancer recurrent
INDICATION:1973	C0425979	Nulliparous
INDICATION:1974	C0813148	Metastatic Endometrial Carcinoma
INDICATION:1975	C0877035	Estrogen Effect
INDICATION:1976	C0014583	Episcleritis
INDICATION:1977	C0025874	Metrorrhagia
INDICATION:1978	C0006625	Cachexia
INDICATION:1979	C1153706	Endometrial adenocarcinoma
INDICATION:1980	C0029221	Organic brain syndrome
INDICATION:1981	C0001339	Pancreatitis acute
INDICATION:1982	C0234447	Narcosis
INDICATION:1983	C0033252	Proctosigmoiditis
INDICATION:1984	C0221470	Aphagia
INDICATION:1985	C1112567	Crohn's ileocolitis
INDICATION:1986	C0242073	Pulmonary congestion
INDICATION:1987	C0542247	Tremulousness
INDICATION:1988	C0019337	Heroin Dependence
INDICATION:1989	C0038587	Substance Withdrawal Syndrome
INDICATION:1990	C0008493	Hydatidiform Mole, Invasive
INDICATION:1991	C0079773	Lymphoma, T-Cell, Cutaneous
INDICATION:1992	C0205699	Carcinomatosis
INDICATION:1993	C0263361	Psoriasis vulgaris
INDICATION:1994	C0278512	Osteosarcoma metastatic
INDICATION:1995	C0001916	Albinism
INDICATION:1996	C0042900	Vitiligo
INDICATION:1997	C0349506	Photosensitivity of skin
INDICATION:1998	C0016169	pathologic fistula
INDICATION:1999	C0025637	Methemoglobinemia
INDICATION:2000	C0262405	brain dysfunction
INDICATION:2001	C0541854	Daytime sleepiness
INDICATION:2002	C1321905	Minimal Brain Dysfunction
INDICATION:2003	C0032533	Polymyalgia Rheumatica
INDICATION:2004	C0241158	Scar Tissue
INDICATION:2005	C0521516	Polymyalgia
INDICATION:2006	C0542203	Water retention (finding)
INDICATION:2007	C0742115	Cerebritis
INDICATION:2008	C0031133	Peristalsis
INDICATION:2009	C0151970	Ulcer of esophagus
INDICATION:2010	C0152164	Cyclical vomiting syndrome (disorder)
INDICATION:2011	C0235318	Fullness abdominal
INDICATION:2012	C0311268	Post vagotomy diarrhea
INDICATION:2013	C0520905	Vomiting, Postoperative
INDICATION:2014	C0585136	Retention gastric
INDICATION:2015	C0740411	Delayed gastric emptying
INDICATION:2016	C0728936	Unspecified circulatory system disorder
INDICATION:2017	C1698480	Supraventricular tachyarrhythmia
INDICATION:2018	C0006105	Brain Abscess
INDICATION:2019	C0017536	Giardiasis
INDICATION:2020	C0023223	Leg Ulcer
INDICATION:2021	C0023885	Liver Abscess
INDICATION:2022	C0023886	Liver Abscess, Amebic
INDICATION:2023	C0027769	Nervousness
INDICATION:2024	C0030785	Pelvic abscess
INDICATION:2025	C0031055	Pericoronitis
INDICATION:2026	C0038941	Surgical Wound Infection
INDICATION:2027	C0040921	Trichomonas Infections
INDICATION:2028	C0040923	Trichomonas Vaginitis
INDICATION:2029	C0040928	Urogenital trichomoniasis
INDICATION:2030	C0239740	Ulcerative gingivitis
INDICATION:2031	C0264515	Pneumonia necrotising
INDICATION:2032	C0269050	Endomyometritis
INDICATION:2033	C0269936	Puerperal sepsis
INDICATION:2034	C0275522	Asymptomatic Infections
INDICATION:2035	C0392618	Postoperative infection
INDICATION:2036	C0001624	Adrenal Gland Neoplasms
INDICATION:2037	C0020428	Hyperaldosteronism
INDICATION:2038	C0342388	Adrenocorticotropic hormone (ACTH) deficiency (disorder)
INDICATION:2039	C0233794	Memory impairment
INDICATION:2040	C0037019	Shy-Drager Syndrome
INDICATION:2041	C0232191	Reflex bradycardia
INDICATION:2042	C0277884	Blood pressure systolic increased
INDICATION:2043	C0740482	Hypotension orthostatic symptomatic
INDICATION:2044	C0857210	Dead foetus
INDICATION:2045	C1609524	ADHF
INDICATION:2046	C0206686	Adrenocortical carcinoma
INDICATION:2047	C0751967	Multiple Sclerosis, Relapsing-Remitting
INDICATION:2048	C0043012	Wakefulness
INDICATION:2049	C0520679	Sleep Apnea, Obstructive
INDICATION:2050	C0694563	Excessive daytime somnolence
INDICATION:2051	C0851578	Sleep Disorders
INDICATION:2052	C2748060	Hypopnea syndrome
INDICATION:2053	C0237849	Peeling of skin
INDICATION:2054	C0541791	Atonia
INDICATION:2055	C0948780	Rhinosinusitis
INDICATION:2056	C0030200	Pain, Intractable
INDICATION:2057	C0151698	Injection site hemorrhage
INDICATION:2058	C0240417	Muscle mass
INDICATION:2059	C0522046	Cough suppression
INDICATION:2060	C1306063	Acute left ventricular failure
INDICATION:2061	C0014527	Epidermolysis Bullosa
INDICATION:2062	C0424109	Weepiness
INDICATION:2063	C1322253	Infected eczema
INDICATION:2064	C0877635	Cytomegalovirus viraemia
INDICATION:2065	C1142072	Oral toxicity
INDICATION:2066	C0024143	Lupus Nephritis
INDICATION:2067	C0238217	Renal transplant rejection
INDICATION:2068	C1735856	Migraine with Typical Aura
INDICATION:2069	C0278080	Dependence physiological
INDICATION:2070	C0235266	Eye irritation
INDICATION:2071	C0948786	Blanching
INDICATION:2072	C0349217	Depressive episode, unspecified
INDICATION:2073	C2363890	Intestinal atony
INDICATION:2074	C0036992	Short Bowel Syndrome
INDICATION:2075	C0341439	Chronic liver disease
INDICATION:2076	C0005136	Berry Aneurysm
INDICATION:2077	C0265110	Cerebral Vasospasm
INDICATION:2078	C0037769	Infantile spasms
INDICATION:2079	C0684276	Hypsarrhythmia
INDICATION:2080	C2937246	Overwork (finding)
INDICATION:2081	C0037023	Sialadenitis
INDICATION:2082	C1320835	Drug fever
INDICATION:2083	C0349071	Chronic anal fissure
INDICATION:2084	C1112259	Intraoperative hypotension
INDICATION:2085	C0232567	Hypergastrinaemia
INDICATION:2086	C0013371	Shigella Infections
INDICATION:2087	C0018078	Gonococcal urethritis
INDICATION:2088	C0034184	Pyelocystitis
INDICATION:2089	C0085696	Chronic prostatitis
INDICATION:2090	C0267446	Acute gastroenteritis
INDICATION:2091	C0277528	Traveller's diarrhea
INDICATION:2092	C0558348	Gastroenteritis bacterial
INDICATION:2093	C0009254	Coitus Interruptus
INDICATION:2094	C0021899	Intrauterine Device Expulsion
INDICATION:2095	C0237236	Sexual assault
INDICATION:2096	C0342257	Complications of Diabetes Mellitus
INDICATION:2097	C0343886	Gastrointestinal candidiasis
INDICATION:2098	C0032064	Plague
INDICATION:2099	C0151937	Tendon rupture
INDICATION:2100	C0152936	Plague, Septicemic
INDICATION:2101	C0155804	Acute maxillary sinusitis
INDICATION:2102	C0520575	Acute pyelonephritis
INDICATION:2103	C0854211	Keratitis bacterial
INDICATION:2104	C0026650	Movement Disorders
INDICATION:2105	C0036346	Schizophrenia, Childhood
INDICATION:2106	C0234133	Extrapyramidal symptoms
INDICATION:2107	C0014724	Eructation
INDICATION:2108	C0232493	Epigastric pain
INDICATION:2109	C0235325	Gastric hemorrhage
INDICATION:2110	C0333276	Acute hemorrhage
INDICATION:2111	C0850666	Bacterial infection due to helicobacter pylori (H. pylori)
INDICATION:2112	C0086066	Acute Coryza
INDICATION:2113	C0231218	Malaise
INDICATION:2114	C0521839	Influenza like illness
INDICATION:2115	C0278480	Stage III Colon Cancer
INDICATION:2116	C0740345	Germ Cell Cancer
INDICATION:2117	C0001969	Alcoholic Intoxication
INDICATION:2118	C0030587	Paroxysmal atrial tachycardia
INDICATION:2119	C0080178	Spina Bifida
INDICATION:2120	C0150045	Urge Incontinence
INDICATION:2121	C0878773	Overactive Bladder
INDICATION:2122	C1261562	Detrusor instability
INDICATION:2123	C1536696	Overactivity
INDICATION:2124	C2939094	Skin sensitisation
INDICATION:2125	C0152168	Spasm of sphincter of Oddi
INDICATION:2126	C0234253	Pain at rest
INDICATION:2127	C0026987	Myelofibrosis
INDICATION:2128	C0702159	Constitutional aplastic anemia
INDICATION:2129	C0206526	Tuberculosis, Multidrug-Resistant
INDICATION:2130	C0085639	Falls
INDICATION:2131	C0522054	Electrocardiogram normal
INDICATION:2132	C0750016	Generalized urticaria
INDICATION:2133	C1292769	Precursor B-cell lymphoblastic leukemia
INDICATION:2134	C0002726	Amyloidosis
INDICATION:2135	C0153690	Bone cancer metastatic
INDICATION:2136	C0302313	Osteolytic lesion
INDICATION:2137	C0392689	Hydraemia
INDICATION:2138	C0877420	Metastatic bone pain
INDICATION:2139	C0428886	Mean blood pressure
INDICATION:2140	C0221150	Odynophagia
INDICATION:2141	C0851976	Dyspeptic signs and symptoms
INDICATION:2142	C0151814	Coronary Occlusion
INDICATION:2143	C0235013	Hypervigilance
INDICATION:2144	C0236720	Hallucinogen Persisting Perception Disorder
INDICATION:2145	C0424166	Social fear
INDICATION:2146	C0741553	Hemorrhage abnormal
INDICATION:2147	C1369037	FInding of estrangement
INDICATION:2148	C0008732	Chylous Ascites
INDICATION:2149	C0008733	Chylothorax
INDICATION:2150	C0159075	Chyluria
INDICATION:2151	C2939419	Secondary Neoplasm
INDICATION:2152	C0010691	Cystinuria
INDICATION:2153	C0014412	Environmental Exposure
INDICATION:2154	C0019202	Hepatolenticular Degeneration
INDICATION:2155	C0151747	Renal tubular disorder
INDICATION:2156	C0152457	Kayser-Fleischer ring
INDICATION:2157	C0268070	Copper deficiency
INDICATION:2158	C2004456	Cirrhosis liver postnecrotic
INDICATION:2159	C0001075	Achlorhydria
INDICATION:2160	C0024799	Marginal ulcer
INDICATION:2161	C0023281	Leishmaniasis
INDICATION:2162	C0041228	African Trypanosomiasis
INDICATION:2163	C0008354	Cholera
INDICATION:2164	C0028778	Obstruction
INDICATION:2165	C0852189	Trophic disorders
INDICATION:2166	C0009952	Febrile Convulsions
INDICATION:2167	C0022893	Labyrinthitis
INDICATION:2168	C0037315	Sleep Apnea Syndromes
INDICATION:2169	C0854110	Insulin resistant diabetes
INDICATION:2170	C0152253	Posterior synechiae of iris
INDICATION:2171	C0151500	Anticholinergic Syndrome
INDICATION:2172	C0005417	Biliary Fistula
INDICATION:2173	C0005779	Blood Coagulation Disorders
INDICATION:2174	C0019088	Hemorrhagic Disease of Newborn
INDICATION:2175	C0020640	Inherited Factor II deficiency
INDICATION:2176	C0042880	Vitamin K Deficiency
INDICATION:2177	C0272315	Coagulation factor decreased
INDICATION:2178	C1510471	Vitamin Deficiency
INDICATION:2179	C3203356	Factor II deficiency
INDICATION:2180	C0027092	Myopia
INDICATION:2181	C0027821	Neurocirculatory Asthenia
INDICATION:2182	C0033036	Atrial Premature Complexes
INDICATION:2183	C0039236	Tachycardia, Paroxysmal
INDICATION:2184	C0242407	Hyperkinetic Heart Syndrome
INDICATION:2185	C0546959	Atrial tachycardia
INDICATION:2186	C2609253	Macrovascular disease
INDICATION:2187	C0009663	Condylomata Acuminata
INDICATION:2188	C0027540	Necrosis
INDICATION:2189	C0302180	Condyloma
INDICATION:2190	C0334106	Bowenoid papulosis
INDICATION:2191	C0343730	Perianal warts
INDICATION:2192	C0428467	Serum cholesterol normal
INDICATION:2193	C1384353	Parasite infestation
INDICATION:2194	C0002390	Extrinsic allergic alveolitis
INDICATION:2195	C0004031	Aspergillosis, Allergic Bronchopulmonary
INDICATION:2196	C0006272	Bronchiolitis Obliterans
INDICATION:2197	C0031039	Pericardial effusion
INDICATION:2198	C0032290	Aspiration Pneumonia
INDICATION:2199	C0032453	Polychondritis, Relapsing
INDICATION:2200	C0264383	Organising pneumonia
INDICATION:2201	C0700292	Hypoxemia
INDICATION:2202	C0869523	Carditis
INDICATION:2203	C1800706	Idiopathic Pulmonary Fibrosis
INDICATION:2204	C0022570	Keratitis, Dendritic
INDICATION:2205	C0042214	Vaccinia
INDICATION:2206	C0002879	Anemia, Hemolytic, Acquired
INDICATION:2207	C0011609	Drug Eruptions
INDICATION:2208	C0031037	Periarthritis
INDICATION:2209	C0085570	Hypokalemic alkalosis
INDICATION:2210	C0085740	Mendelson Syndrome
INDICATION:2211	C0151740	Intracranial Hypertension
INDICATION:2212	C0270922	Demyelinating polyneuropathy
INDICATION:2213	C0410959	Foetal acidosis
INDICATION:2214	C0024537	Malaria, Vivax
INDICATION:2215	C0022333	Jacksonian Seizure
INDICATION:2216	C0235136	Agitated depression
INDICATION:2217	C0000786	Spontaneous abortion
INDICATION:2218	C0008925	Cleft Palate
INDICATION:2219	C0012569	Diplopia
INDICATION:2220	C0015300	Exophthalmos
INDICATION:2221	C0015393	Eye Abnormalities
INDICATION:2222	C0156404	Menstruation irregular
INDICATION:2223	C0221512	Stomach ache
INDICATION:2224	C0233481	Worried
INDICATION:2225	C0241633	Vaginal dryness
INDICATION:2226	C0456909	Blind Vision
INDICATION:2227	C0278182	Light sleep
INDICATION:2228	C2586056	Permanent atrial fibrillation
INDICATION:2229	C0008325	Cholecystitis
INDICATION:2230	C0018916	Hemangioma
INDICATION:2231	C0206733	Strawberry nevus of skin
INDICATION:2232	C0270736	Essential Tremor
INDICATION:2233	C0338480	Common Migraine
INDICATION:2234	C0340515	Myocardial depression
INDICATION:2235	C0393615	Familial Tremor
INDICATION:2236	C1536459	Nettle rash
INDICATION:2237	C0751249	Chronic Insomnia
INDICATION:2238	C0005587	Depression, Bipolar
INDICATION:2239	C0151564	Cogwheel Rigidity
INDICATION:2240	C0236788	Bipolar II disorder
INDICATION:2241	C0750394	White blood cell count decreased
INDICATION:2242	C1320474	Nuchal Rigidity
INDICATION:2243	C2242528	Non-erosive reflux disease
INDICATION:2244	C0152029	Sinus congestion
INDICATION:2245	C0019557	Hip Fractures
INDICATION:2246	C0853879	Invasive Breast Carcinoma
INDICATION:2247	C0748318	Progressive renal failure
INDICATION:2248	C0856742	Post MI
INDICATION:2249	C0333291	Ulcer haemorrhage
INDICATION:2250	C0699893	Skin carcinoma
INDICATION:2251	C0863091	Rejection acute renal
INDICATION:2252	C0013378	Dysgeusia
INDICATION:2253	C0035235	Respiratory Syncytial Virus Infections
INDICATION:2254	C0085605	Liver Failure
INDICATION:2255	C0311468	Increased bilirubin level (finding)
INDICATION:2256	C0524910	Hepatitis C, Chronic
INDICATION:2257	C1608426	Compensated cirrhosis
INDICATION:2258	C0002736	Amyotrophic Lateral Sclerosis
INDICATION:2259	C0085084	Motor Neuron Disease
INDICATION:2260	C0154681	Anterior Horn Cell Disease
INDICATION:2261	C0524851	Neurodegenerative Disorders
INDICATION:2262	C0004352	Autistic Disorder
INDICATION:2263	C0004930	Behavior Disorders
INDICATION:2264	C0025362	Mental Retardation
INDICATION:2265	C0042693	Violence
INDICATION:2266	C0233519	Suspicious behavior (finding)
INDICATION:2267	C0233558	Temper tantrum
INDICATION:2268	C0233569	Physical wandering
INDICATION:2269	C0233720	Poverty of speech
INDICATION:2270	C0236988	Schizophrenia and other psychotic disorders
INDICATION:2271	C0554978	Racing thoughts
INDICATION:2272	C0752347	Lewy Body Disease
INDICATION:2273	C0019069	Hemophilia A
INDICATION:2274	C0232462	Decrease in appetite
INDICATION:2275	C0038273	Stereotypic Movement Disorder
INDICATION:2276	C0001361	Acute tonsillitis
INDICATION:2277	C3495832	Rheumatic disorder
INDICATION:2278	C0015726	Fear (Mental Process)
INDICATION:2279	C0020542	Pulmonary Hypertension
INDICATION:2280	C0152171	Idiopathic pulmonary hypertension
INDICATION:2281	C0264936	Pulmonary hypertension secondary
INDICATION:2282	C1141927	Wound sepsis
INDICATION:2283	C0085315	Toxoplasmosis, Cerebral
INDICATION:2284	C0018800	Cardiomegaly
INDICATION:2285	C0520850	Pulmonary arterial wedge pressure increased
INDICATION:2286	C0155583	Benign essential hypertension (disorder)
INDICATION:2287	C0271728	Secondary aldosteronism
INDICATION:2288	C1384514	Conn Syndrome
INDICATION:2289	C0023474	Leukemia, Myeloid, Chronic-Phase
INDICATION:2290	C0238198	Gastrointestinal Stromal Tumors
INDICATION:2291	C0346421	Chronic eosinophilic leukemia
INDICATION:2292	C0392784	Dermatofibrosarcoma Protuberans
INDICATION:2293	C0856536	Philadelphia chromosome positive
INDICATION:2294	C1112486	Aggressive Systemic Mastocytosis
INDICATION:2295	C1540912	Hypereosinophilic syndrome
INDICATION:2296	C0018190	Granuloma Inguinale
INDICATION:2297	C0041351	Tularemia
INDICATION:2298	C0007095	Carcinoid Tumor
INDICATION:2299	C1328479	Pancreatic Endocrine Carcinoma
INDICATION:2300	C0086981	Sicca Syndrome
INDICATION:2301	C0026272	Mixed Connective Tissue Disease
INDICATION:2302	C0270862	Hemiplegic migraine
INDICATION:2303	C0014070	Encephalomyelitis
INDICATION:2304	C0020964	Immunity
INDICATION:2305	C0036679	Diastasis
INDICATION:2306	C0236171	Infection susceptibility increased
INDICATION:2307	C0400968	Liver transplant rejection
INDICATION:2308	C0877042	Graft loss
INDICATION:2309	C1112419	Hepatitis C positive
INDICATION:2310	C1262018	Graft failure
INDICATION:2311	C0007124	Noninfiltrating Intraductal Carcinoma
INDICATION:2312	C0242292	McCune-Albright Syndrome
INDICATION:2313	C0263978	Soft tissue disorder
INDICATION:2314	C0279563	Lobular carcinoma in situ of breast
INDICATION:2315	C1096616	Contralateral breast cancer
INDICATION:2316	C0037286	Skin Neoplasms
INDICATION:2317	C0037301	Skin Wrinkling
INDICATION:2318	C0149722	Hutchinson's Melanotic Freckle
INDICATION:2319	C0162835	Hypopigmentation disorder
INDICATION:2320	C0263415	Solar elastosis
INDICATION:2321	C0278883	Metastatic melanoma
INDICATION:2322	C0334579	Anaplastic astrocytoma
INDICATION:2323	C0860594	Metastatic malignant melanoma
INDICATION:2324	C0013080	Down Syndrome
INDICATION:2325	C0004509	Azoospermia
INDICATION:2326	C0011124	Decreased Libido
INDICATION:2327	C0020594	Hypoactive Sexual Desire Disorder
INDICATION:2328	C0022735	Klinefelter Syndrome
INDICATION:2329	C0151662	Gamma-glutamyltransferase increased
INDICATION:2330	C0178415	Prostatic specific antigen increased
INDICATION:2331	C0239935	Hematocrit increased
INDICATION:2332	C0521490	Application site irritation
INDICATION:2333	C0853700	Application site erythema
INDICATION:2334	C0857983	Serum testosterone decreased
INDICATION:2335	C0857984	Serum testosterone increased
INDICATION:2336	C2721578	Pulmonary oil microembolism
INDICATION:2337	C0014457	Eosinophilia
INDICATION:2338	C0023049	Larva Migrans, Visceral
INDICATION:2339	C0038463	Strongyloidiasis
INDICATION:2340	C0546999	Larva Migrans, Cutaneous
INDICATION:2341	C0034155	Purpura, Thrombotic Thrombocytopenic
INDICATION:2342	C0857054	Cystine in urine
INDICATION:2343	C0259813	Drop Attack
INDICATION:2344	C1868980	Pharmacokinetic interaction
INDICATION:2345	C1960870	Transformed migraine
INDICATION:2346	C0278727	Small cell lung cancer recurrent
INDICATION:2347	C0007766	Intracranial Aneurysm
INDICATION:2348	C0014591	Epistaxis
INDICATION:2349	C0020581	Hyphema
INDICATION:2350	C0032788	Postoperative Hemorrhage
INDICATION:2351	C0010495	Cutis Laxa
INDICATION:2352	C0010666	Acne cystic
INDICATION:2353	C0023487	Acute Promyelocytic Leukemia
INDICATION:2354	C0028259	Nodule
INDICATION:2355	C0039446	Telangiectasis
INDICATION:2356	C0263442	Acne conglobata
INDICATION:2357	C0520893	Localized desquamation
INDICATION:2358	C0558148	Yellow complexion
INDICATION:2359	C0859038	Skin roughness
INDICATION:2360	C0870082	Hyperkeratosis
INDICATION:2361	C0007398	Catatonia
INDICATION:2362	C0036349	Paranoid Schizophrenia
