ID_OREGANO:6060	SIDER	NAME
SIDE_EFFECT:5098	C0853737	Blood bicarbonate increased
SIDE_EFFECT:5099	C0854524	Peridiverticular abscess
SIDE_EFFECT:5100	C0742545	Colonic abscess
SIDE_EFFECT:5101	C2350530	Bronchopulmonary aspergillosis
SIDE_EFFECT:5102	C0267373	Intestinal haemorrhage
SIDE_EFFECT:5103	C0151624	Ulcerative enterocolitis
SIDE_EFFECT:5104	C0274869	Metal poisoning
SIDE_EFFECT:5105	C0333604	Chrysiasis
SIDE_EFFECT:5106	C0003742	Arcus senilis
SIDE_EFFECT:5107	C1142068	Arcus lipoides
SIDE_EFFECT:5108	C0274312	Graft complication
SIDE_EFFECT:5109	C0340909	Arteriovenous fistula thrombosis
SIDE_EFFECT:5110	C0521500	Injection site extravasation
SIDE_EFFECT:5111	C0578736	Lymphadenopathy inguinal
SIDE_EFFECT:5112	C0037926	Spinal cord compression
SIDE_EFFECT:5113	C0000817	Abortion infected
SIDE_EFFECT:5114	C0877092	Venipuncture site bruise
SIDE_EFFECT:5115	C1535879	Vessel puncture site bruise
SIDE_EFFECT:5116	C1619692	Nephrogenic systemic fibrosis
SIDE_EFFECT:5117	C1761609	Aspiration pneumonitis
SIDE_EFFECT:5118	C2609148	Barium impaction
SIDE_EFFECT:5119	C1704375	Hypophosphataemic rickets
SIDE_EFFECT:5120	C0010308	Congenital hypothyroidism
SIDE_EFFECT:5121	C0020503	Hyperparathyroidism secondary
SIDE_EFFECT:5122	C0264286	Pharyngitis ulcerative
SIDE_EFFECT:5123	C0156273	Bladder diverticulum
SIDE_EFFECT:5124	C0855624	Aspartate aminotransferase normal
SIDE_EFFECT:5125	C0857236	Rash both legs
SIDE_EFFECT:5126	C0232826	Antidiuresis
SIDE_EFFECT:5127	C1142166	Brugada syndrome
SIDE_EFFECT:5128	C0853347	Venous thrombosis limb
SIDE_EFFECT:5129	C0877606	Infusion site burning
SIDE_EFFECT:5130	C0149777	Abscesses of skin
SIDE_EFFECT:5131	C0457798	Dermatitis eyelid
SIDE_EFFECT:5132	C0022541	Kearns-Sayre syndrome
SIDE_EFFECT:5133	C0562483	Persistent cough
SIDE_EFFECT:5134	C0239511	Numbness facial
SIDE_EFFECT:5135	C0023653	Lichenification
SIDE_EFFECT:5136	C0392707	Atopy
SIDE_EFFECT:5137	C0423701	Urinary tract pain
SIDE_EFFECT:5138	C0271623	Secondary hypogonadism
SIDE_EFFECT:5139	C0549383	Ovarian hyperstimulation
SIDE_EFFECT:5140	C0919267	Ovarian neoplasm
SIDE_EFFECT:5141	C1331543	Puerperal pyrexia
SIDE_EFFECT:5142	C0235575	Hemolytic reaction
SIDE_EFFECT:5143	C0375548	Nausea alone
SIDE_EFFECT:5144	C0520757	Delayed recovery from anaesthesia
SIDE_EFFECT:5145	C0520758	Neuromuscular block prolonged
SIDE_EFFECT:5146	C0683416	Depersonalization syndrome
SIDE_EFFECT:5147	C0920070	Cervical smear test positive
SIDE_EFFECT:5148	C1504452	Implant site pain
SIDE_EFFECT:5149	C0007933	Chalazion
SIDE_EFFECT:5150	C0020498	Senile ankylosing vertebral hyperostosis
SIDE_EFFECT:5151	C0263962	Olecranon bursitis
SIDE_EFFECT:5152	C0271420	Ceruminosis
SIDE_EFFECT:5153	C0281361	Adenocarcinoma pancreas
SIDE_EFFECT:5154	C0549536	Monocyte count decreased
SIDE_EFFECT:5155	C0578682	Eyebrow loss of
SIDE_EFFECT:5156	C0854495	Hepatitis F
SIDE_EFFECT:5157	C0032320	Pneumoperitoneum
SIDE_EFFECT:5158	C0042961	Volvulus
SIDE_EFFECT:5159	C0333139	Pneumatosis
SIDE_EFFECT:5160	C1142175	Shunt thrombosis
SIDE_EFFECT:5161	C0541772	Ammonia increased
SIDE_EFFECT:5162	C1504379	Coagulation test abnormal
SIDE_EFFECT:5163	C0155877	Allergic asthma
SIDE_EFFECT:5164	C0423813	Splitting nails
SIDE_EFFECT:5165	C0858219	Clinical flare reaction
SIDE_EFFECT:5166	C1167699	Lymphostasis
SIDE_EFFECT:5167	C2242727	Tumour compression
SIDE_EFFECT:5168	C0242669	Retained placenta
SIDE_EFFECT:5169	C0405106	Retained placenta or membranes
SIDE_EFFECT:5170	C0741921	Cardiac enzymes increased
SIDE_EFFECT:5171	C0812470	Abortion incomplete
SIDE_EFFECT:5172	C0948782	Uterine cramps
SIDE_EFFECT:5173	C0151964	Conjunctival ulcer
SIDE_EFFECT:5174	C0151977	Small intestine ulcer
SIDE_EFFECT:5175	C0267491	Large intestinal ulcer
SIDE_EFFECT:5176	C0005826	Blood pressure abnormal
SIDE_EFFECT:5177	C0151995	Degeneration of uterine fibroid
SIDE_EFFECT:5178	C0153690	Bone cancer metastatic
SIDE_EFFECT:5179	C0574785	Lower urinary tract symptoms
SIDE_EFFECT:5180	C0242459	Loeffler's syndrome
SIDE_EFFECT:5181	C0854693	Anaesthetic complication neurological
SIDE_EFFECT:5182	C0919572	Agitation postoperative
SIDE_EFFECT:5183	C1319200	Confusion postoperative
SIDE_EFFECT:5184	C0235698	Abdominal distension gaseous
SIDE_EFFECT:5185	C0235721	Heaviness in limbs
SIDE_EFFECT:5186	C0853150	Nerve conduction studies abnormal
SIDE_EFFECT:5187	C1136085	Monoclonal gammopathy
SIDE_EFFECT:5188	C0852969	Tongue irritation
SIDE_EFFECT:5189	C0241513	Thyrotropin low
SIDE_EFFECT:5190	C0853018	Blood thyroid stimulating hormone decreased
SIDE_EFFECT:5191	C0948240	Thyroxine free decreased
SIDE_EFFECT:5192	C0155540	Otorrhoea
SIDE_EFFECT:5193	C0262493	Gallbladder polyp
SIDE_EFFECT:5194	C0271547	Growth hormone overproduction
SIDE_EFFECT:5195	C0853015	Blood growth hormone increased
SIDE_EFFECT:5196	C0474395	Increased activity
SIDE_EFFECT:5197	C0542239	Tired and heavy
SIDE_EFFECT:5198	C0581395	Penile infection
SIDE_EFFECT:5199	C0014752	Erythrasma
SIDE_EFFECT:5200	C0694549	Community acquired pneumonia
SIDE_EFFECT:5201	C0577598	Swollen arm
SIDE_EFFECT:5202	C0033817	Pseudomonas infection
SIDE_EFFECT:5203	C0152972	Pseudomonal sepsis
SIDE_EFFECT:5204	C1096714	Infusion site infection
SIDE_EFFECT:5205	C0458104	Genital pain male
SIDE_EFFECT:5206	C0423628	Teething pain
SIDE_EFFECT:5207	C0039437	Teething
SIDE_EFFECT:5208	C0521506	Injection site paraesthesia
SIDE_EFFECT:5209	C0236078	Scrotal pain
SIDE_EFFECT:5210	C0007099	Carcinoma in situ
SIDE_EFFECT:5211	C0014859	Oesophageal neoplasm
SIDE_EFFECT:5212	C0024110	Lung abscess
SIDE_EFFECT:5213	C0151536	Bronchostenosis
SIDE_EFFECT:5214	C0264352	Bronchial ulceration
SIDE_EFFECT:5215	C0948651	Bronchial mucus plug
SIDE_EFFECT:5216	C1868710	Bronchial secretion retention
SIDE_EFFECT:5217	C1536009	Oesophageal oedema
SIDE_EFFECT:5218	C0009952	Febrile convulsion
SIDE_EFFECT:5219	C0156353	Uterovaginal prolapse
SIDE_EFFECT:5220	C0162810	Hypertrophic scar
SIDE_EFFECT:5221	C0266453	Exencephaly
SIDE_EFFECT:5222	C0549430	Procedural site reaction
SIDE_EFFECT:5223	C0948299	Application site discharge
SIDE_EFFECT:5224	C0948300	Application site scab
SIDE_EFFECT:5225	C0948301	Application site skin breakdown
SIDE_EFFECT:5226	C1112746	Hepatic lymphoma
SIDE_EFFECT:5227	C1142459	Application site scar
SIDE_EFFECT:5228	C1384589	Tinea cruris
SIDE_EFFECT:5229	C1696942	Application site cellulitis
SIDE_EFFECT:5230	C2004491	Scar
SIDE_EFFECT:5231	C0241012	Serum ferritin decreased
SIDE_EFFECT:5232	C0206171	Community acquired infection
SIDE_EFFECT:5233	C0340305	Inferior myocardial infarction
SIDE_EFFECT:5234	C0857087	Dizzy spells
SIDE_EFFECT:5235	C0281982	Skin swelling
SIDE_EFFECT:5236	C0030976	Perceptual distortions
SIDE_EFFECT:5237	C0033953	Psychosexual disorder
SIDE_EFFECT:5238	C0040247	Tinea infection
SIDE_EFFECT:5239	C0267406	Infarction mesenteric
SIDE_EFFECT:5240	C0581394	Swelling of legs
SIDE_EFFECT:5241	C0857189	Raised serum uric acid
SIDE_EFFECT:5242	C0483455	Prothrombin time ratio
SIDE_EFFECT:5243	C0029429	Osteochondrosis
SIDE_EFFECT:5244	C0235222	Diastolic hypertension
SIDE_EFFECT:5245	C0580412	Prothrombin time abnormal
SIDE_EFFECT:5246	C0423086	Staring
SIDE_EFFECT:5247	C0155216	Eyelid bleeding
SIDE_EFFECT:5248	C0240449	Nasal sinus drainage
SIDE_EFFECT:5249	C0748725	Sinus operation
SIDE_EFFECT:5250	C0349702	Corneal scar
SIDE_EFFECT:5251	C0854717	Corneal epithelium disorder
SIDE_EFFECT:5252	C1142151	Scleromalacia
SIDE_EFFECT:5253	C0235849	Stomatitis necrotising
SIDE_EFFECT:5254	C0679401	Vascular rupture
SIDE_EFFECT:5255	C0344431	Monomorphic ventricular tachycardia
SIDE_EFFECT:5256	C0002103	Atopic rhinitis
SIDE_EFFECT:5257	C0015523	Factor XI deficiency
SIDE_EFFECT:5258	C0036093	Salivary gland disorder
SIDE_EFFECT:5259	C0043046	Wasting generalized
SIDE_EFFECT:5260	C0205875	Papillomatosis
SIDE_EFFECT:5261	C0221032	Congenital generalised lipodystrophy
SIDE_EFFECT:5262	C3665770	Acquired lipoatrophic diabetes
SIDE_EFFECT:5263	C0277577	Psychic disturbance
SIDE_EFFECT:5264	C0543392	Feces bloodstained
SIDE_EFFECT:5265	C2939130	Other bacterial diseases
SIDE_EFFECT:5266	C0009193	Coccydynia
SIDE_EFFECT:5267	C0009918	Joint contracture
SIDE_EFFECT:5268	C0022362	Jaw disorder
SIDE_EFFECT:5269	C0022821	Kyphosis
SIDE_EFFECT:5270	C0032739	Tuberculin test positive
SIDE_EFFECT:5271	C0036337	Schizoaffective disorder
SIDE_EFFECT:5272	C0036601	Self mutilation
SIDE_EFFECT:5273	C0037650	Somatoform disorder
SIDE_EFFECT:5274	C0040252	Body tinea
SIDE_EFFECT:5275	C0040441	Tooth fracture
SIDE_EFFECT:5276	C0085740	Mendelson's syndrome
SIDE_EFFECT:5277	C0149801	Urosepsis
SIDE_EFFECT:5278	C0152447	Urethral discharge
SIDE_EFFECT:5279	C0159658	Clavicle fracture
SIDE_EFFECT:5280	C0233519	Suspiciousness
SIDE_EFFECT:5281	C0233633	Bradypsychic response
SIDE_EFFECT:5282	C0234922	Rash scaly
SIDE_EFFECT:5283	C0234988	Dizziness exertional
SIDE_EFFECT:5284	C0235081	Tremor limb
SIDE_EFFECT:5285	C0239940	Glycosylated haemoglobin increased
SIDE_EFFECT:5286	C0272386	Tonsillar hypertrophy
SIDE_EFFECT:5287	C0342548	Early menarche
SIDE_EFFECT:5288	C0426959	Akinaesthesia
SIDE_EFFECT:5289	C0429059	Electrocardiogram T wave amplitude decreased
SIDE_EFFECT:5290	C0455899	Pharyngeal erythema
SIDE_EFFECT:5291	C0520723	Periorbital haematoma
SIDE_EFFECT:5292	C0850001	Heaviness of head
SIDE_EFFECT:5293	C0853710	Blood prolactin decreased
SIDE_EFFECT:5294	C0853782	Blood creatine phosphokinase abnormal
SIDE_EFFECT:5295	C0853958	Blood creatine phosphokinase MB increased
SIDE_EFFECT:5296	C0854111	Blood triglycerides decreased
SIDE_EFFECT:5297	C0854171	Temperature regulation disorder
SIDE_EFFECT:5298	C0854286	Eyelid function disorder
SIDE_EFFECT:5299	C0854372	Mastication disorder
SIDE_EFFECT:5300	C0856050	Diet refusal
SIDE_EFFECT:5301	C0857979	Serum prolactin decreased
SIDE_EFFECT:5302	C0860805	Urine ketone body present
SIDE_EFFECT:5303	C0863087	Decreased immune responsiveness
SIDE_EFFECT:5304	C0863100	Tightness in jaw
SIDE_EFFECT:5305	C0948352	Injury asphyxiation
SIDE_EFFECT:5306	C0948353	Markedly reduced dietary intake
SIDE_EFFECT:5307	C1504561	Hypophagia
SIDE_EFFECT:5308	C0948579	Bacteria urine identified
SIDE_EFFECT:5309	C1167760	Bacterial test positive
SIDE_EFFECT:5310	C1112261	Gaze palsy
SIDE_EFFECT:5311	C1141884	Head lag abnormal
SIDE_EFFECT:5312	C1141959	ECG signs of myocardial ischaemia
SIDE_EFFECT:5313	C1384489	Scratch
SIDE_EFFECT:5314	C1504376	Unresponsive to verbal stimuli
SIDE_EFFECT:5315	C1536916	Blood cholesterol decreased
SIDE_EFFECT:5316	C1611167	Waist circumference increased
SIDE_EFFECT:5317	C0919726	Postoperative hypertension
SIDE_EFFECT:5318	C1704431	Electrolyte disturbance
SIDE_EFFECT:5319	C0000924	Accident
SIDE_EFFECT:5320	C0863112	Pharyngo-oral irritation
SIDE_EFFECT:5321	C0155616	Secondary hypertension
SIDE_EFFECT:5322	C0233718	Pressure of speech
SIDE_EFFECT:5323	C0858357	Oesophageal stenosis acquired
SIDE_EFFECT:5324	C0920108	Fasting blood glucose increased
SIDE_EFFECT:5325	C2609096	Genital hypoaesthesia
SIDE_EFFECT:5326	C3665418	Labile hypertension
SIDE_EFFECT:5327	C0025500	Mesothelioma
SIDE_EFFECT:5328	C0238113	Radiation oesophagitis
SIDE_EFFECT:5329	C1167745	Extremity necrosis
SIDE_EFFECT:5330	C1557335	Ocular surface disease
SIDE_EFFECT:5331	C0029734	Other scleritis
SIDE_EFFECT:5332	C3160754	Atypical femur fracture
SIDE_EFFECT:5333	C0853644	Eosinophil count abnormal
SIDE_EFFECT:5334	C0856623	Orofacial oedema
SIDE_EFFECT:5335	C0853954	Corneal calcification
SIDE_EFFECT:5336	C0392390	Hepatitis B e antigen positive
SIDE_EFFECT:5337	C0039128	Syphilis
SIDE_EFFECT:5338	C0149985	Secondary syphilis
SIDE_EFFECT:5339	C0006430	Burning mouth syndrome
SIDE_EFFECT:5340	C0021807	Intertrigo
SIDE_EFFECT:5341	C0085119	Ulcer foot
SIDE_EFFECT:5342	C0158322	Calcaneal spur
SIDE_EFFECT:5343	C0347941	Chest mass NOS
SIDE_EFFECT:5344	C0520563	Toxic dilatation of intestine
SIDE_EFFECT:5345	C0520802	Radiation recall syndrome
SIDE_EFFECT:5346	C0522348	Ear feels clogged
SIDE_EFFECT:5347	C0549257	Loss of confidence
SIDE_EFFECT:5348	C0857183	Pre-menstrual tension syndrome
SIDE_EFFECT:5349	C3665356	Food intolerance
SIDE_EFFECT:5350	C0239296	Oesophageal obstruction
SIDE_EFFECT:5351	C0019342	Genital herpes
SIDE_EFFECT:5352	C0019554	Hip dislocation
SIDE_EFFECT:5353	C0020217	Hydatidiform mole
SIDE_EFFECT:5354	C0031925	Pilonidal cyst
SIDE_EFFECT:5355	C0149952	Torsion of ovary
SIDE_EFFECT:5356	C0151864	Pregnancy disorder
SIDE_EFFECT:5357	C0152096	Trisomy 18
SIDE_EFFECT:5358	C0178316	Upper limb fracture
SIDE_EFFECT:5359	C0235250	Hyperemesis
SIDE_EFFECT:5360	C0850758	Pelvic pain female
SIDE_EFFECT:5361	C0855506	Red blood cells semen positive
SIDE_EFFECT:5362	C0877363	Gynecological-related pain
SIDE_EFFECT:5363	C1261470	Meningocele
SIDE_EFFECT:5364	C0748023	Bacterial prostatitis
SIDE_EFFECT:5365	C1112469	Cytomegalovirus syndrome
SIDE_EFFECT:5366	C0007684	Central nervous system infection
SIDE_EFFECT:5367	C0282548	Leukostasis
SIDE_EFFECT:5368	C0424810	Periorbital swelling
SIDE_EFFECT:5369	C3160759	Tumour cell mobilisation
SIDE_EFFECT:5370	C1096496	Blood testosterone free increased
SIDE_EFFECT:5371	C3665795	Microembolism
SIDE_EFFECT:5372	C0232257	Systolic murmur
SIDE_EFFECT:5373	C0425643	Midsystolic click
SIDE_EFFECT:5374	C0854442	Injection site hypertrophy
SIDE_EFFECT:5375	C1412002	Atypical pneumonia
SIDE_EFFECT:5376	C0006666	Calciphylaxis
SIDE_EFFECT:5377	C0149721	Left ventricular hypertrophy
SIDE_EFFECT:5378	C0264733	Dilatation ventricular
SIDE_EFFECT:5379	C0344365	Incomplete bladder emptying
SIDE_EFFECT:5380	C0042135	Uterine atony
SIDE_EFFECT:5381	C0152159	Uterine hypotonus
SIDE_EFFECT:5382	C0236022	Neoplasm malignant aggravated
SIDE_EFFECT:5383	C0948048	Malignant neoplasm progression
SIDE_EFFECT:5384	C1306580	Bone mass decreased
SIDE_EFFECT:5385	C0015401	Foreign body in eye
SIDE_EFFECT:5386	C0033999	Pterygium
SIDE_EFFECT:5387	C0520729	Subconjunctival cyst
SIDE_EFFECT:5388	C0541865	Deposit eye
SIDE_EFFECT:5389	C0549398	Meibomianitis
SIDE_EFFECT:5390	C0595900	Blood chloride increased
SIDE_EFFECT:5391	C0748538	Scleral pigmentation
SIDE_EFFECT:5392	C0852952	Optic nerve cupping
SIDE_EFFECT:5393	C0877339	Cardio-respiratory distress
SIDE_EFFECT:5394	C0556385	Alcohol craving
SIDE_EFFECT:5395	C0158986	Hypoglycaemia neonatal
SIDE_EFFECT:5396	C0235839	Fever neonatal
SIDE_EFFECT:5397	C0270274	Vomiting neonatal
SIDE_EFFECT:5398	C0410919	Bradycardia foetal
SIDE_EFFECT:5399	C0456103	Sepsis neonatal
SIDE_EFFECT:5400	C0549395	Blood urea decreased
SIDE_EFFECT:5401	C0854706	Neonatal infection
SIDE_EFFECT:5402	C1112613	Neonatal tachypnoea
SIDE_EFFECT:5403	C1285373	Respiratory disorder neonatal
SIDE_EFFECT:5404	C0857175	Postinfarction
SIDE_EFFECT:5405	C0395005	Polydipsia psychogenic
SIDE_EFFECT:5406	C0858156	Serum potassium abnormal
SIDE_EFFECT:5407	C0858176	Serum sodium abnormal
SIDE_EFFECT:5408	C0853786	Blood sodium abnormal
SIDE_EFFECT:5409	C0018134	Graft versus host reaction
SIDE_EFFECT:5410	C0030409	Paracoccidioides infection
SIDE_EFFECT:5411	C0302870	Microcytic
SIDE_EFFECT:5412	C0221265	Microcytosis
SIDE_EFFECT:5413	C0855331	Electrocardiogram QT corrected interval
SIDE_EFFECT:5414	C0429028	Electrocardiogram QT interval
SIDE_EFFECT:5415	C0085074	Granuloma annulare
SIDE_EFFECT:5416	C0401149	Constipation chronic
SIDE_EFFECT:5417	C0159076	Choluria
SIDE_EFFECT:5418	C0853254	Nasal passage irritation
SIDE_EFFECT:5419	C0522051	Acute chest pain
SIDE_EFFECT:5420	C0239026	Chest X-ray normal
SIDE_EFFECT:5421	C0241165	Skin thickening
SIDE_EFFECT:5422	C2721563	Infectious pneumonitis
SIDE_EFFECT:5423	C0497471	Moniliasis genital female
SIDE_EFFECT:5424	C0858535	Thrombocytopenia toxic
SIDE_EFFECT:5425	C0342592	Anion gap increased
SIDE_EFFECT:5426	C0022572	Keratoacanthoma
SIDE_EFFECT:5427	C0206698	Cholangiocarcinoma
SIDE_EFFECT:5428	C0553686	Brain herniation
SIDE_EFFECT:5429	C0742115	Cerebritis
SIDE_EFFECT:5430	C0877450	Obnubilation
SIDE_EFFECT:5431	C0948245	Cytokine release syndrome
SIDE_EFFECT:5432	C1096458	Vascular occlusion
SIDE_EFFECT:5433	C0423285	Keratic precipitates
SIDE_EFFECT:5434	C0520532	Subcutaneous haematoma
SIDE_EFFECT:5435	C0006261	Bronchial disorder
SIDE_EFFECT:5436	C0015674	Chronic fatigue syndrome
SIDE_EFFECT:5437	C0019364	Ophthalmic herpes zoster
SIDE_EFFECT:5438	C0019385	Meningoencephalitis herpetic
SIDE_EFFECT:5439	C0023484	Plasma cell leukaemia
SIDE_EFFECT:5440	C0023860	Listeriosis
SIDE_EFFECT:5441	C0024904	Mastoiditis
SIDE_EFFECT:5442	C0034544	Radiculitis
SIDE_EFFECT:5443	C0156339	Vulval ulceration
SIDE_EFFECT:5444	C0221030	Hyperviscosity syndrome
SIDE_EFFECT:5445	C0235912	Hepatic haemorrhage
SIDE_EFFECT:5446	C0239279	Epididymal tenderness
SIDE_EFFECT:5447	C0268407	Cardiac amyloidosis
SIDE_EFFECT:5448	C0276252	Cytomegalovirus hepatitis
SIDE_EFFECT:5449	C0334634	Mantle cell lymphoma
SIDE_EFFECT:5450	C0460048	Large intestinal obstruction
SIDE_EFFECT:5451	C0476337	Blood gases abnormal
SIDE_EFFECT:5452	C0521622	Bilateral hydronephrosis
SIDE_EFFECT:5453	C0549284	Fibrillation atrial aggravated
SIDE_EFFECT:5454	C0549322	Eyelid infection
SIDE_EFFECT:5455	C0580181	Jessner's lymphocytic infiltration
SIDE_EFFECT:5456	C0677658	Breast disorder female
SIDE_EFFECT:5457	C0751908	Vestibular neuronitis
SIDE_EFFECT:5458	C0852970	Dacryoadenitis acquired
SIDE_EFFECT:5459	C0853330	Peripheral neuropathy aggravated
SIDE_EFFECT:5460	C0854146	Blood test abnormal
SIDE_EFFECT:5461	C0856761	Budd-Chiari syndrome
SIDE_EFFECT:5462	C1142158	Hepatic vein occlusion
SIDE_EFFECT:5463	C0877325	Anal sphincter atony
SIDE_EFFECT:5464	C0948806	Catheter related complication
SIDE_EFFECT:5465	C1112192	Erythrosis
SIDE_EFFECT:5466	C1141949	Troponin I increased
SIDE_EFFECT:5467	C1262091	Lymphocytic infiltration
SIDE_EFFECT:5468	C1328447	Brain stem syndrome
SIDE_EFFECT:5469	C1868911	Uric acid abnormal
SIDE_EFFECT:5470	C0855642	Blood uric acid abnormal
SIDE_EFFECT:5471	C2242576	Oropharyngeal blistering
SIDE_EFFECT:5472	C2745924	Platelet aggregation increased
SIDE_EFFECT:5473	C3665473	Deafness bilateral
SIDE_EFFECT:5474	C0339961	Pneumonia fungal
SIDE_EFFECT:5475	C0948380	Colorectal cancer metastatic
SIDE_EFFECT:5476	C0014059	Acute disseminated encephalomyelitis
SIDE_EFFECT:5477	C0024291	Hemophagocytic lymphohistiocytosis
SIDE_EFFECT:5478	C0876991	Histiocytosis haematophagic
SIDE_EFFECT:5479	C0276226	Herpes simplex encephalitis
SIDE_EFFECT:5480	C1148477	Sudden deafness
SIDE_EFFECT:5481	C0235214	Ejaculation inhibited
SIDE_EFFECT:5482	C0861021	Insulin C-peptide increased
SIDE_EFFECT:5483	C2242577	Oromandibular dystonia
SIDE_EFFECT:5484	C0745761	Liver nodule
SIDE_EFFECT:5485	C0032302	Pneumonia mycoplasmal
SIDE_EFFECT:5486	C0035235	Respiratory syncytial virus infection
SIDE_EFFECT:5487	C0302507	Parainfluenzae virus infection
SIDE_EFFECT:5488	C0343361	Gastroenteritis adenovirus
SIDE_EFFECT:5489	C0744235	Fungal sepsis
SIDE_EFFECT:5490	C0854453	Escherichia sepsis
SIDE_EFFECT:5491	C0854504	Enterococcal bacteraemia
SIDE_EFFECT:5492	C1096262	Escherichia bacteraemia
SIDE_EFFECT:5493	C1142300	Clostridium colitis
SIDE_EFFECT:5494	C0007282	Carotid artery stenosis
SIDE_EFFECT:5495	C0151620	Hypertensive encephalopathy
SIDE_EFFECT:5496	C0235770	Malignant ovarian cyst
SIDE_EFFECT:5497	C0699791	Carcinoma stomach
SIDE_EFFECT:5498	C0024623	Gastric cancer
SIDE_EFFECT:5499	C0856897	Hemangioma acquired
SIDE_EFFECT:5500	C0268543	N-acetylglutamate synthase deficiency
SIDE_EFFECT:5501	C0267465	Intestinal stenosis
SIDE_EFFECT:5502	C0521620	Hydroureter
SIDE_EFFECT:5503	C0270639	Transverse sinus thrombosis
SIDE_EFFECT:5504	C0346392	Choroidal nevus
SIDE_EFFECT:5505	C0919866	Eye naevus
SIDE_EFFECT:5506	C0423224	Sunken eyes
SIDE_EFFECT:5507	C3495827	Lid sulcus deepened
SIDE_EFFECT:5508	C0423847	Growth of eyelashes
SIDE_EFFECT:5509	C1112371	Anterior chamber pigmentation
SIDE_EFFECT:5510	C1142111	Eyelash discolouration
SIDE_EFFECT:5511	C1142112	Eyelash thickening
SIDE_EFFECT:5512	C1271398	Pigment dispersion syndrome
SIDE_EFFECT:5513	C1608399	Dark circles under eyes
SIDE_EFFECT:5514	C0272285	Heparin-induced thrombocytopenia
SIDE_EFFECT:5515	C0549429	Surgical site reaction
SIDE_EFFECT:5516	C1868809	Catheter thrombosis
SIDE_EFFECT:5517	C1262281	Thrombosis in device
SIDE_EFFECT:5518	C0239589	Pain in fingers
SIDE_EFFECT:5519	C0272891	Knee sprain
SIDE_EFFECT:5520	C0333559	Lacunar infarction
SIDE_EFFECT:5521	C1263855	Lumbar radiculopathy
SIDE_EFFECT:5522	C0541802	Bicarbonate decreased serum
SIDE_EFFECT:5523	C0553706	Serum phosphate increased
SIDE_EFFECT:5524	C0740434	Direct bilirubin increased
SIDE_EFFECT:5525	C0854058	pH urine increased
SIDE_EFFECT:5526	C0877365	Infusion site erythema
SIDE_EFFECT:5527	C0948257	Immunosuppressant drug level increased
SIDE_EFFECT:5528	C1096034	Infusion site induration
SIDE_EFFECT:5529	C1096091	Infusion site pruritus
SIDE_EFFECT:5530	C1695897	Infusion site irritation
SIDE_EFFECT:5531	C1698976	Infusion site urticaria
SIDE_EFFECT:5532	C0857027	Feeling sick
SIDE_EFFECT:5533	C0856137	Uterine fibroids aggravated
SIDE_EFFECT:5534	C0013423	Idiopathic torsion dystonia
SIDE_EFFECT:5535	C0233408	Temporal disorientation
SIDE_EFFECT:5536	C0006267	Bronchiectasis
SIDE_EFFECT:5537	C0007274	Carotid artery thrombosis
SIDE_EFFECT:5538	C0007873	Cervix neoplasm
SIDE_EFFECT:5539	C0038000	Splenic rupture
SIDE_EFFECT:5540	C0151491	Congenital musculoskeletal anomaly
SIDE_EFFECT:5541	C0151790	Nasal septum disorder
SIDE_EFFECT:5542	C0151879	Electrocardiogram QT shortened
SIDE_EFFECT:5543	C0302590	Disorder calcium (NOS)
SIDE_EFFECT:5544	C0006705	Calcium metabolism disorder
SIDE_EFFECT:5545	C0549473	Thyroid carcinoma
SIDE_EFFECT:5546	C0007115	Thyroid cancer
SIDE_EFFECT:5547	C1279296	Chronic leukaemia
SIDE_EFFECT:5548	C1692886	Arthritis bacterial
SIDE_EFFECT:5549	C0014306	Enophthalmos
SIDE_EFFECT:5550	C0702163	Trichorrhexis
SIDE_EFFECT:5551	C0854438	Blepharal pigmentation
SIDE_EFFECT:5552	C0948282	Conjunctival bleb
SIDE_EFFECT:5553	C1536146	Eyelash darkening
SIDE_EFFECT:5554	C1536145	Eyelash hyperpigmentation
SIDE_EFFECT:5555	C0031873	Pica
SIDE_EFFECT:5556	C0477371	Other forms of epilepsy
SIDE_EFFECT:5557	C0859061	Bilirubin value increased
SIDE_EFFECT:5558	C0343065	Urticaria physical
SIDE_EFFECT:5559	C2609041	Mechanical urticaria
SIDE_EFFECT:5560	C0036114	Gastroenteritis salmonella
SIDE_EFFECT:5561	C0178874	Neoplasm progression
SIDE_EFFECT:5562	C0151673	Gonadotropins NOS low
SIDE_EFFECT:5563	C0853974	Blood gonadotrophin decreased
SIDE_EFFECT:5564	C0549273	Abdominal pain aggravated
SIDE_EFFECT:5565	C0549280	Nausea aggravated
SIDE_EFFECT:5566	C0549294	Neutropenia aggravated
SIDE_EFFECT:5567	C0852696	Glucocorticoids decreased
SIDE_EFFECT:5568	C0854095	Drug level changed
SIDE_EFFECT:5569	C0854135	Infection pseudomonas aeruginosa
SIDE_EFFECT:5570	C0854697	Dermatitis flare-up
SIDE_EFFECT:5571	C0856095	Vomiting aggravated
SIDE_EFFECT:5572	C0856105	Hepatitis aggravated
SIDE_EFFECT:5573	C0856108	Hypercholesterolemia aggravated
SIDE_EFFECT:5574	C0856115	Diverticulitis aggravated
SIDE_EFFECT:5575	C0860749	Blood neutrophil count decreased
SIDE_EFFECT:5576	C0877468	Rash mouth
SIDE_EFFECT:5577	C1175175	Severe acute respiratory syndrome
